,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,a,b,c,damormertebe
2913,605000.0,4.0,2.5,2620.0,7553,2.0,0.0,0.0,3.0,2620.0,0.0,1996.0,0.0,8113 120th Pl SE,Newcastle,WA 98056,USA,2.0,True,standard house,mertebe
2914,441000.0,3.0,2.75,1910.0,7280,1.0,0.0,0.0,3.0,1160.0,750.0,1979.0,2014.0,14413 88th Ave NE,Kirkland,WA 98034,USA,1.5,True,small house,mertebe
2915,650000.0,4.0,2.5,3040.0,6587,2.0,0.0,0.0,3.0,3040.0,0.0,2003.0,0.0,22540 NE 92nd St,Redmond,WA 98053,USA,2.0,True,standard house,mertebe
2916,1950000.0,7.0,3.5,4640.0,15235,2.0,0.0,1.0,3.0,2860.0,1780.0,1965.0,2003.0,8105 SE 44th St,Mercer Island,WA 98040,USA,3.5,True,large house,mertebe
2917,395000.0,3.0,1.0,1500.0,4000,1.0,0.0,0.0,3.0,900.0,600.0,1925.0,2002.0,8548 18th Ave NW,Seattle,WA 98117,USA,1.5,True,small house,mertebe
2918,245000.0,1.0,0.75,380.0,15000,1.0,0.0,0.0,3.0,380.0,0.0,1963.0,2008.0,13602 8th Ave S,Burien,WA 98168,USA,0.5,False,small house,mertebe
2919,905000.0,4.0,3.5,2970.0,14486,2.0,0.0,0.0,3.0,2340.0,630.0,1997.0,0.0,9400 SE 47th St,Mercer Island,WA 98040,USA,2.0,True,standard house,mertebe
2920,660000.0,4.0,3.25,3030.0,9273,2.0,0.0,0.0,5.0,3030.0,0.0,1988.0,0.0,24554 SE 39th Pl,Issaquah,WA 98029,USA,2.0,True,standard house,mertebe
2921,378000.0,4.0,2.5,1890.0,12236,1.0,0.0,0.0,3.0,1230.0,660.0,1978.0,0.0,41936 SE 168th St,North Bend,WA 98045,USA,2.0,True,standard house,mertebe
2922,600000.0,2.0,1.0,1040.0,3600,1.0,0.0,0.0,4.0,1040.0,0.0,1919.0,1980.0,122 16th Ave E,Seattle,WA 98112,USA,1.0,False,small house,mertebe
2923,632500.0,4.0,2.5,2090.0,10306,2.0,0.0,0.0,3.0,2090.0,0.0,1986.0,0.0,21604 NE 22nd Ct,Sammamish,WA 98074,USA,2.0,True,standard house,mertebe
2924,210000.0,2.0,2.0,1680.0,5756,2.0,0.0,0.0,4.0,1680.0,0.0,1910.0,0.0,111 F St SE,Auburn,WA 98002,USA,1.0,False,small house,mertebe
2925,754800.0,2.0,2.5,2770.0,7781,2.0,0.0,0.0,3.0,2770.0,0.0,2006.0,0.0,Sunrise Loop Trail,Redmond,WA 98053,USA,1.0,False,small house,mertebe
2926,175000.0,2.0,1.0,1020.0,5130,1.0,0.0,0.0,4.0,1020.0,0.0,1948.0,0.0,214 7th St SE,Auburn,WA 98002,USA,1.0,False,small house,mertebe
2927,455000.0,3.0,2.25,1470.0,4653,2.0,0.0,0.0,4.0,1470.0,0.0,1985.0,0.0,24201-24231 SE 43rd Ct,Issaquah,WA 98029,USA,1.5,True,small house,mertebe
2928,450000.0,3.0,2.0,1430.0,3480,1.0,0.0,0.0,3.0,980.0,450.0,1947.0,2012.0,8012 Wallingford Ave N,Seattle,WA 98103,USA,1.5,True,small house,mertebe
2929,790000.0,4.0,1.75,2050.0,10920,1.0,0.0,3.0,3.0,1450.0,600.0,1974.0,0.0,3860 NE 157th Pl,Lake Forest Park,WA 98155,USA,2.0,True,standard house,mertebe
2930,480000.0,4.0,1.0,2080.0,5500,1.0,0.0,0.0,3.0,1040.0,1040.0,1941.0,1994.0,7520 Jones Ave NW,Seattle,WA 98117,USA,2.0,True,standard house,mertebe
2931,850000.0,3.0,2.25,2870.0,8170,2.0,0.0,0.0,3.0,2250.0,620.0,1995.0,0.0,7446-7498 Gatewood Rd SW,Seattle,WA 98136,USA,1.5,True,small house,mertebe
2932,725000.0,4.0,3.25,3940.0,27591,2.0,0.0,3.0,3.0,3440.0,500.0,2000.0,0.0,17161 SE 100th St,Renton,WA 98059,USA,2.0,True,standard house,mertebe
2933,380000.0,3.0,1.5,1520.0,4288,1.0,0.0,0.0,3.0,1020.0,500.0,1949.0,1998.0,4218 SW Sullivan St,Seattle,WA 98136,USA,1.5,True,small house,mertebe
2934,979000.0,3.0,1.5,1700.0,14133,1.0,0.0,1.0,4.0,1700.0,0.0,1954.0,1979.0,9000 Lake Washington Blvd NE,Bellevue,WA 98004,USA,1.5,True,small house,mertebe
2935,359950.0,3.0,2.25,1940.0,11612,1.0,0.0,0.0,4.0,1100.0,840.0,1981.0,0.0,11317 82nd Ave S,Seattle,WA 98178,USA,1.5,True,small house,mertebe
2936,665900.0,4.0,2.25,2870.0,5453,2.0,0.0,1.0,4.0,2220.0,650.0,1926.0,1993.0,10030 44th Ave SW,Seattle,WA 98146,USA,2.0,True,standard house,mertebe
2937,812000.0,3.0,3.25,3240.0,8338,2.0,0.0,0.0,3.0,3240.0,0.0,2001.0,0.0,20627 NE 25th Ct,Sammamish,WA 98074,USA,1.5,True,small house,mertebe
2938,203000.0,3.0,1.0,1150.0,7156,1.0,0.0,0.0,4.0,1150.0,0.0,1953.0,1983.0,1226 S 130th Pl,Burien,WA 98168,USA,1.5,True,small house,mertebe
2939,456000.0,3.0,1.5,1440.0,28516,1.0,0.0,0.0,4.0,1440.0,0.0,1975.0,0.0,24972 SE 30th St,Sammamish,WA 98075,USA,1.5,True,small house,mertebe
2940,547000.0,5.0,2.5,2200.0,4080,1.5,0.0,0.0,5.0,1420.0,780.0,1916.0,0.0,8007 Fremont Ave N,Seattle,WA 98103,USA,2.5,True,standard house,dam
2941,280000.0,3.0,2.0,1470.0,8089,1.0,0.0,0.0,3.0,1470.0,0.0,1987.0,2000.0,23825 14th Ave S,Des Moines,WA 98198,USA,1.5,True,small house,mertebe
2942,640000.0,2.0,1.75,1760.0,4400,1.0,0.0,0.0,4.0,880.0,880.0,1930.0,0.0,3526 Ashworth Ave N,Seattle,WA 98103,USA,1.0,False,small house,mertebe
2943,477000.0,3.0,1.75,1780.0,8085,1.0,0.0,0.0,3.0,1210.0,570.0,1976.0,0.0,14815 108th Pl NE,Bothell,WA 98011,USA,1.5,True,small house,mertebe
2944,455000.0,4.0,2.25,2450.0,21000,1.0,0.0,2.0,4.0,1650.0,800.0,1954.0,1979.0,16406 8th Ave SW,Burien,WA 98166,USA,2.0,True,standard house,mertebe
2945,587206.0,3.0,3.5,1890.0,1710,2.0,0.0,0.0,3.0,1640.0,250.0,1999.0,0.0,723 N 43rd St,Seattle,WA 98103,USA,1.5,True,small house,mertebe
2946,425000.0,3.0,2.5,2540.0,5612,2.0,0.0,0.0,3.0,2540.0,0.0,1999.0,0.0,824 Chelan Pl NE,Renton,WA 98059,USA,1.5,True,small house,mertebe
2947,511500.0,4.0,1.0,1360.0,6000,1.5,0.0,0.0,3.0,1360.0,0.0,1917.0,2009.0,7714 37th Ave NE,Seattle,WA 98115,USA,2.0,True,standard house,dam
2948,218000.0,2.0,2.0,1310.0,2841,2.0,0.0,0.0,3.0,1310.0,0.0,2004.0,2003.0,28107 240th Ave SE,Maple Valley,WA 98038,USA,1.0,False,small house,mertebe
2949,332000.0,3.0,2.0,1510.0,7884,1.0,0.0,0.0,3.0,1510.0,0.0,1942.0,2014.0,1015 SW 150th St,Burien,WA 98166,USA,1.5,True,small house,mertebe
2950,291000.0,3.0,1.5,1860.0,60960,1.0,0.0,0.0,4.0,1140.0,720.0,1967.0,0.0,24815 180th Ave SE,Covington,WA 98042,USA,1.5,True,small house,mertebe
2951,279000.0,4.0,2.0,2200.0,7700,1.0,0.0,0.0,3.0,1100.0,1100.0,1979.0,2014.0,1809 Glenwood Ave SE,Renton,WA 98058,USA,2.0,True,standard house,mertebe
2952,950000.0,4.0,2.5,3360.0,11548,2.0,0.0,0.0,3.0,3360.0,0.0,1988.0,2000.0,4926 119th Pl NE,Kirkland,WA 98033,USA,2.0,True,standard house,mertebe
2953,970500.0,3.0,2.75,2470.0,10125,2.0,0.0,0.0,3.0,2470.0,0.0,1960.0,2012.0,4511 87th Ave SE,Mercer Island,WA 98040,USA,1.5,True,small house,mertebe
2954,412000.0,2.0,1.0,1260.0,3960,1.0,0.0,0.0,3.0,690.0,570.0,1925.0,2002.0,8329 27th Ave NW,Seattle,WA 98117,USA,1.0,False,small house,mertebe
2955,400000.0,3.0,1.0,1430.0,10005,1.5,0.0,0.0,4.0,1430.0,0.0,1950.0,1983.0,12231 Densmore Ave N,Seattle,WA 98133,USA,1.5,True,small house,dam
2956,200000.0,3.0,2.25,1230.0,7420,1.5,0.0,0.0,5.0,1230.0,0.0,1913.0,0.0,804 12th St NE,Auburn,WA 98002,USA,1.5,True,small house,dam
2957,397000.0,4.0,2.5,2320.0,11717,2.0,0.0,0.0,3.0,2320.0,0.0,1997.0,0.0,1000 Mountain View Blvd SE,North Bend,WA 98045,USA,2.0,True,standard house,mertebe
2958,715000.0,4.0,2.5,3290.0,6628,2.0,0.0,0.0,3.0,3290.0,0.0,2003.0,0.0,918 272nd Pl SE,Sammamish,WA 98075,USA,2.0,True,standard house,mertebe
2959,371000.0,4.0,2.5,2550.0,4770,2.0,0.0,0.0,3.0,2550.0,0.0,2005.0,0.0,27815 256th Ct SE,Maple Valley,WA 98038,USA,2.0,True,standard house,mertebe
2960,458000.0,3.0,2.5,1870.0,5013,2.0,0.0,0.0,3.0,1870.0,0.0,2003.0,0.0,8927 NE 176th St,Bothell,WA 98011,USA,1.5,True,small house,mertebe
2961,436500.0,5.0,3.0,3110.0,12429,1.0,0.0,0.0,3.0,1790.0,1320.0,1977.0,2004.0,16021-16299 Waynita Way NE,Bothell,WA 98011,USA,2.5,True,standard house,mertebe
2962,329950.0,3.0,2.5,1820.0,8085,2.0,0.0,0.0,3.0,1820.0,0.0,1983.0,2009.0,1142 S 23rd St,Renton,WA 98055,USA,1.5,True,small house,mertebe
2963,950000.0,3.0,3.25,3050.0,18892,1.0,1.0,4.0,4.0,1650.0,1400.0,1962.0,0.0,554-598 S 239th St,Des Moines,WA 98198,USA,1.5,True,small house,mertebe
2964,282000.0,4.0,2.0,1890.0,6302,2.0,0.0,0.0,3.0,1890.0,0.0,1997.0,0.0,10125 SE 242nd Pl,Kent,WA 98030,USA,2.0,True,standard house,mertebe
2965,250000.0,1.0,1.0,800.0,16306,1.0,0.0,0.0,2.0,680.0,120.0,1931.0,0.0,12419 20th Ave S,Seattle,WA 98168,USA,0.5,False,small house,mertebe
2966,1135000.0,6.0,4.25,6900.0,244716,2.0,0.0,0.0,4.0,4820.0,2080.0,2002.0,0.0,16903 246th Ave NE,Woodinville,WA 98077,USA,3.0,True,large house,mertebe
2967,400000.0,4.0,1.75,2670.0,189486,2.0,0.0,4.0,3.0,2670.0,0.0,1972.0,2002.0,38107 212th Ave SE,Auburn,WA 98092,USA,2.0,True,standard house,mertebe
2968,681500.0,5.0,2.75,3260.0,11700,1.0,0.0,0.0,3.0,1630.0,1630.0,1964.0,2000.0,17813 NE 8th Pl,Bellevue,WA 98008,USA,2.5,True,standard house,mertebe
2969,200000.0,2.0,1.0,860.0,6600,1.0,0.0,0.0,5.0,860.0,0.0,1949.0,0.0,12824 7th Ave S,Burien,WA 98168,USA,1.0,False,small house,mertebe
2970,1300000.0,5.0,4.0,3366.0,7800,2.5,0.0,2.0,3.0,2966.0,400.0,1937.0,1999.0,2617 W Barrett St,Seattle,WA 98199,USA,2.5,True,standard house,dam
2971,1462497.0,5.0,3.25,3840.0,4800,3.0,0.0,3.0,3.0,2750.0,1090.0,2008.0,0.0,1116 33rd Ave S,Seattle,WA 98144,USA,2.5,True,standard house,mertebe
2972,995000.0,4.0,4.5,3850.0,13551,2.0,0.0,2.0,3.0,3000.0,850.0,1998.0,2006.0,5659 178th Ave SE,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
2973,355000.0,4.0,2.5,2040.0,8265,2.0,0.0,0.0,3.0,2040.0,0.0,1996.0,0.0,11830 6th Pl SW,Seattle,WA 98146,USA,2.0,True,standard house,mertebe
2974,425000.0,3.0,2.25,1790.0,10209,1.0,0.0,0.0,3.0,1290.0,500.0,1967.0,2011.0,16544 189th Ave NE,Woodinville,WA 98072,USA,1.5,True,small house,mertebe
2975,869000.0,4.0,3.0,3740.0,30884,2.0,0.0,0.0,3.0,3060.0,680.0,1988.0,2000.0,16534 NE 169th Pl,Woodinville,WA 98072,USA,2.0,True,standard house,mertebe
2976,915000.0,3.0,3.25,2660.0,4000,2.0,0.0,0.0,3.0,2170.0,490.0,2003.0,0.0,3414 E Denny Way,Seattle,WA 98122,USA,1.5,True,small house,mertebe
2977,2110000.0,3.0,2.25,3230.0,17833,2.0,0.0,0.0,4.0,3230.0,0.0,1973.0,0.0,12 Columbia Key,Bellevue,WA 98006,USA,1.5,True,small house,mertebe
2978,925000.0,4.0,2.0,3140.0,10437,1.0,0.0,0.0,4.0,2040.0,1100.0,1959.0,0.0,8211 Sedgewick Ln,Mercer Island,WA 98040,USA,2.0,True,standard house,mertebe
2979,2400000.0,6.0,4.5,5480.0,10800,2.0,0.0,3.0,4.0,4430.0,1050.0,1999.0,0.0,1223 7th Ave W,Seattle,WA 98119,USA,3.0,True,large house,mertebe
2980,390000.0,3.0,1.0,1160.0,3750,1.5,0.0,0.0,3.0,1160.0,0.0,1910.0,2006.0,4146 20th Ave SW,Seattle,WA 98106,USA,1.5,True,small house,dam
2981,330000.0,3.0,2.25,1860.0,11227,2.0,0.0,0.0,3.0,1860.0,0.0,1995.0,0.0,23217 SE 239th St,Maple Valley,WA 98038,USA,1.5,True,small house,mertebe
2982,482500.0,4.0,3.0,1630.0,7626,1.0,0.0,0.0,5.0,1110.0,520.0,1990.0,0.0,12033 20th Ave NE,Seattle,WA 98125,USA,2.0,True,standard house,mertebe
2983,525000.0,3.0,2.25,1750.0,1879,3.0,0.0,0.0,3.0,1750.0,0.0,2001.0,0.0,2619 NW 60th St,Seattle,WA 98107,USA,1.5,True,small house,mertebe
2984,237000.0,3.0,1.0,1300.0,8160,1.0,0.0,0.0,4.0,1300.0,0.0,1960.0,2001.0,10241 126th Ave SE,Renton,WA 98056,USA,1.5,True,small house,mertebe
2985,205000.0,3.0,1.0,960.0,7314,1.0,0.0,0.0,5.0,960.0,0.0,1960.0,0.0,604 Cedar Dr SE,Auburn,WA 98002,USA,1.5,True,small house,mertebe
2986,623000.0,3.0,2.5,1850.0,7777,2.0,0.0,0.0,5.0,1850.0,0.0,1989.0,0.0,12833 NE 101st Pl,Kirkland,WA 98033,USA,1.5,True,small house,mertebe
2987,565000.0,4.0,2.75,3260.0,4900,2.0,0.0,0.0,3.0,3260.0,0.0,2013.0,1923.0,16222 SE 135th Pl,Renton,WA 98059,USA,2.0,True,standard house,mertebe
2988,400000.0,4.0,2.25,2420.0,7927,1.0,0.0,0.0,4.0,1400.0,1020.0,1973.0,0.0,17812-17818 Stone Ave N,Shoreline,WA 98133,USA,2.0,True,standard house,mertebe
2989,405000.0,3.0,1.0,1460.0,10000,1.5,0.0,0.0,3.0,1460.0,0.0,2002.0,0.0,1321 208th Ave NE,Sammamish,WA 98074,USA,1.5,True,small house,dam
2990,337000.0,4.0,3.0,2240.0,8504,2.0,0.0,0.0,3.0,2240.0,0.0,1992.0,0.0,14532-14536 31st Ave NE,Shoreline,WA 98155,USA,2.0,True,standard house,mertebe
2991,355000.0,2.0,1.0,1240.0,27042,1.0,0.0,1.0,3.0,1000.0,240.0,1943.0,2002.0,11516 103rd Ave SW,Vashon,WA 98070,USA,1.0,False,small house,mertebe
2992,885000.0,3.0,2.25,2060.0,9552,1.0,0.0,0.0,4.0,1610.0,450.0,1975.0,0.0,7031 81st Ave SE,Mercer Island,WA 98040,USA,1.5,True,small house,mertebe
2993,420000.0,5.0,2.75,2280.0,10319,1.0,0.0,0.0,3.0,1300.0,980.0,1959.0,1989.0,504 NW 175th Ct,Shoreline,WA 98177,USA,2.5,True,standard house,mertebe
2994,448000.0,4.0,2.5,2510.0,6853,2.0,0.0,2.0,3.0,2510.0,0.0,2006.0,0.0,27498 254th Pl SE,Maple Valley,WA 98038,USA,2.0,True,standard house,mertebe
2995,800000.0,4.0,2.75,3150.0,7035,2.0,0.0,0.0,3.0,3150.0,0.0,2004.0,2003.0,1105 273rd Pl SE,Sammamish,WA 98075,USA,2.0,True,standard house,mertebe
2996,830000.0,5.0,2.25,2780.0,10192,2.0,0.0,0.0,4.0,2780.0,0.0,1978.0,2000.0,14111 NE 4th St,Bellevue,WA 98007,USA,2.5,True,standard house,mertebe
2997,725000.0,6.0,1.75,2380.0,4080,2.0,0.0,0.0,3.0,2380.0,0.0,1917.0,2009.0,4554 Latona Ave NE,Seattle,WA 98105,USA,3.0,True,large house,mertebe
2998,780000.0,3.0,2.25,2140.0,3000,2.0,0.0,0.0,3.0,2140.0,0.0,1905.0,2006.0,537 N 66th St,Seattle,WA 98103,USA,1.5,True,small house,mertebe
2999,325000.0,2.0,1.0,840.0,4239,1.0,0.0,0.0,3.0,840.0,0.0,1948.0,1994.0,7901-7911 39th Ave SW,Seattle,WA 98136,USA,1.0,False,small house,mertebe
3000,488800.0,4.0,2.25,2170.0,9665,1.0,0.0,0.0,4.0,1300.0,870.0,1976.0,1992.0,6438 131st Ave SE,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
3001,1320000.0,4.0,3.5,4410.0,36200,2.0,0.0,0.0,3.0,4410.0,0.0,1989.0,0.0,6133 160th Ave SE,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
3002,489000.0,4.0,2.0,2120.0,11479,1.0,0.0,0.0,4.0,1060.0,1060.0,1940.0,2001.0,10822-10830 24th Ave NE,Seattle,WA 98125,USA,2.0,True,standard house,mertebe
3003,1240000.0,7.0,5.5,6630.0,13782,2.0,0.0,0.0,3.0,4930.0,1700.0,2004.0,2003.0,16659 SE 69th Way,Bellevue,WA 98006,USA,3.5,True,large house,mertebe
3004,595000.0,3.0,2.75,3290.0,22649,2.0,0.0,0.0,4.0,3290.0,0.0,1993.0,0.0,3616 Lincoln Ave NE,Newcastle,WA 98056,USA,1.5,True,small house,mertebe
3005,359900.0,5.0,2.25,2290.0,7420,1.0,0.0,0.0,3.0,1290.0,1000.0,1973.0,2013.0,13038 SE 184th Pl,Renton,WA 98058,USA,2.5,True,standard house,mertebe
3006,1080000.0,3.0,3.0,4910.0,43560,2.0,0.0,0.0,4.0,4000.0,910.0,1989.0,0.0,2100 156th Ave SE,Bellevue,WA 98007,USA,1.5,True,small house,mertebe
3007,925000.0,4.0,2.75,3730.0,8014,2.0,0.0,0.0,3.0,3730.0,0.0,2012.0,1912.0,625 212th Ave SE,Sammamish,WA 98074,USA,2.0,True,standard house,mertebe
3008,625000.0,3.0,2.5,2440.0,4800,2.0,0.0,0.0,3.0,2440.0,0.0,2014.0,0.0,4754 26th Ave SW,Seattle,WA 98106,USA,1.5,True,small house,mertebe
3009,339990.0,3.0,2.5,2570.0,4600,2.0,0.0,0.0,3.0,2570.0,0.0,2014.0,0.0,5703 Charlotte Ave SE,Auburn,WA 98092,USA,1.5,True,small house,mertebe
3010,775950.0,4.0,2.5,2970.0,4400,2.0,0.0,0.0,3.0,2970.0,0.0,2014.0,0.0,16904 NE 116th St,Redmond,WA 98052,USA,2.0,True,standard house,mertebe
3011,420000.0,5.0,3.0,2630.0,3149,2.0,0.0,0.0,3.0,1670.0,960.0,2013.0,1923.0,3608 NE Sunset Blvd,Renton,WA 98056,USA,2.5,True,standard house,mertebe
3012,654000.0,3.0,3.25,1530.0,1565,2.0,0.0,0.0,3.0,1280.0,250.0,2005.0,0.0,1806 15th Ave,Seattle,WA 98122,USA,1.5,True,small house,mertebe
3013,725000.0,3.0,3.5,3690.0,8837,2.0,0.0,0.0,3.0,3690.0,0.0,2001.0,0.0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA,1.5,True,small house,mertebe
3014,375000.0,2.0,1.0,1230.0,1820,2.0,0.0,0.0,4.0,830.0,400.0,1948.0,0.0,3257 NW Market St,Seattle,WA 98107,USA,1.0,False,small house,mertebe
3015,1100000.0,3.0,2.5,2200.0,20000,1.0,0.0,1.0,3.0,1400.0,800.0,1952.0,2008.0,3244 112th Ave SE,Bellevue,WA 98004,USA,1.5,True,small house,mertebe
3016,639500.0,4.0,2.25,2330.0,8994,2.0,0.0,0.0,3.0,2330.0,0.0,1986.0,0.0,14106 176th Ave NE,Redmond,WA 98052,USA,2.0,True,standard house,mertebe
3017,849000.0,4.0,2.0,2160.0,6300,1.5,0.0,1.0,4.0,2160.0,0.0,1928.0,0.0,4103 Hillcrest Ave SW,Seattle,WA 98116,USA,2.0,True,standard house,dam
3018,418000.0,4.0,1.5,1550.0,9176,1.0,0.0,0.0,3.0,1000.0,550.0,1956.0,2001.0,1015 158th Pl SE,Bellevue,WA 98008,USA,2.0,True,standard house,mertebe
3019,442900.0,4.0,1.75,1780.0,2788,1.0,0.0,0.0,4.0,890.0,890.0,1943.0,0.0,3423 33rd Ave W,Seattle,WA 98199,USA,2.0,True,standard house,mertebe
3020,750000.0,3.0,1.75,2610.0,5544,1.5,0.0,0.0,3.0,1680.0,930.0,1934.0,1978.0,7523 Mary Ave NW,Seattle,WA 98117,USA,1.5,True,small house,dam
3021,930000.0,3.0,2.5,3290.0,6830,2.0,0.0,0.0,3.0,3290.0,0.0,2000.0,0.0,14845 NE 73rd Way,Redmond,WA 98052,USA,1.5,True,small house,mertebe
3022,565000.0,2.0,1.75,1330.0,6000,1.0,0.0,0.0,4.0,960.0,370.0,1914.0,1945.0,3009 W Emerson St,Seattle,WA 98199,USA,1.0,False,small house,mertebe
3023,874150.0,4.0,3.5,3530.0,14406,2.0,0.0,1.0,3.0,2570.0,960.0,1987.0,2000.0,7321 NE 120th St,Kirkland,WA 98034,USA,2.0,True,standard house,mertebe
3024,545000.0,4.0,2.5,2090.0,6023,2.0,0.0,0.0,3.0,2090.0,0.0,1990.0,2009.0,25733 SE 39th St,Issaquah,WA 98029,USA,2.0,True,standard house,mertebe
3025,500000.0,4.0,2.5,2040.0,8400,1.0,0.0,0.0,3.0,1420.0,620.0,1963.0,2008.0,5803 129th Ave SE,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
3026,687000.0,4.0,2.5,2370.0,10083,2.0,0.0,0.0,5.0,2370.0,0.0,1966.0,0.0,13010 NE 74th St,Kirkland,WA 98033,USA,2.0,True,standard house,mertebe
3027,810000.0,4.0,2.5,2810.0,10613,2.0,0.0,0.0,3.0,2810.0,0.0,1989.0,0.0,15031 SE 66th St,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
3028,439500.0,3.0,2.5,2050.0,40003,1.0,0.0,0.0,4.0,1570.0,480.0,1977.0,0.0,14710 255th Ave SE,Issaquah,WA 98027,USA,1.5,True,small house,mertebe
3029,802000.0,3.0,1.75,2870.0,5000,1.5,0.0,0.0,4.0,1840.0,1030.0,1907.0,0.0,2727 32nd Ave S,Seattle,WA 98144,USA,1.5,True,small house,dam
3030,732600.0,4.0,2.5,2130.0,7300,1.0,0.0,0.0,4.0,1230.0,900.0,1963.0,0.0,507 130th Pl SE,Bellevue,WA 98005,USA,2.0,True,standard house,mertebe
3031,374000.0,4.0,2.5,2580.0,6260,2.0,0.0,0.0,3.0,2580.0,0.0,2004.0,2003.0,243 Edmonds Pl NE,Renton,WA 98056,USA,2.0,True,standard house,mertebe
3032,330000.0,4.0,2.5,2380.0,13550,2.0,0.0,0.0,3.0,2380.0,0.0,1999.0,0.0,3430 S 173rd St,SeaTac,WA 98188,USA,2.0,True,standard house,mertebe
3033,365000.0,4.0,2.0,1940.0,25600,1.0,0.0,0.0,1.0,1940.0,0.0,1962.0,0.0,4125 158th Ave SE,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
3034,290900.0,2.0,2.0,1610.0,17600,2.0,0.0,0.0,3.0,1610.0,0.0,1930.0,1983.0,13301 56th Ave S,Tukwila,WA 98178,USA,1.0,False,small house,mertebe
3035,577000.0,3.0,2.5,2060.0,5750,1.0,0.0,0.0,3.0,1330.0,730.0,1976.0,0.0,4045 46th Ave SW,Seattle,WA 98116,USA,1.5,True,small house,mertebe
3036,280000.0,2.0,1.0,1010.0,3000,1.0,0.0,0.0,4.0,1010.0,0.0,1925.0,1968.0,107 E 3rd St,North Bend,WA 98045,USA,1.0,False,small house,mertebe
3037,675000.0,4.0,2.5,2810.0,11120,2.0,0.0,0.0,3.0,2810.0,0.0,1982.0,0.0,22120 NE 26th Pl,Sammamish,WA 98074,USA,2.0,True,standard house,mertebe
3038,800000.0,3.0,2.25,2380.0,11824,1.0,0.0,0.0,4.0,1450.0,930.0,1972.0,0.0,7234 91st Ave SE,Mercer Island,WA 98040,USA,1.5,True,small house,mertebe
3039,299995.0,2.0,1.0,1060.0,7200,1.0,0.0,0.0,4.0,1060.0,0.0,1951.0,1999.0,1212 NE 162nd St,Shoreline,WA 98155,USA,1.0,False,small house,mertebe
3040,440000.0,3.0,1.75,1560.0,7207,1.0,0.0,0.0,3.0,1250.0,310.0,1983.0,2009.0,8919 NE 142nd Way,Kirkland,WA 98034,USA,1.5,True,small house,mertebe
3041,249500.0,2.0,1.75,1500.0,8645,1.0,0.0,0.0,4.0,1500.0,0.0,1963.0,0.0,26449 171st Ave SE,Covington,WA 98042,USA,1.0,False,small house,mertebe
3042,690000.0,2.0,1.0,970.0,4560,1.0,0.0,0.0,4.0,970.0,0.0,1907.0,0.0,4017 Corliss Ave N,Seattle,WA 98103,USA,1.0,False,small house,mertebe
3043,235000.0,3.0,1.0,1170.0,11100,1.0,0.0,0.0,4.0,1170.0,0.0,1968.0,0.0,766 Union Ave NE,Renton,WA 98059,USA,1.5,True,small house,mertebe
3044,320000.0,3.0,2.5,2280.0,7417,2.0,0.0,0.0,3.0,2280.0,0.0,1998.0,2006.0,27515 44th Pl S,Auburn,WA 98001,USA,1.5,True,small house,mertebe
3045,350000.0,7.0,3.0,2800.0,9569,1.0,0.0,2.0,3.0,1400.0,1400.0,1963.0,2008.0,2023 Harrington Pl NE,Renton,WA 98056,USA,3.5,True,large house,mertebe
3046,334000.0,4.0,1.5,1150.0,9360,1.5,0.0,0.0,3.0,1150.0,0.0,1970.0,2014.0,13260 126 Ct NE,Kirkland,WA 98034,USA,2.0,True,standard house,dam
3047,235000.0,6.0,3.0,2180.0,7956,2.0,0.0,0.0,3.0,2180.0,0.0,1980.0,0.0,33015 22nd Pl S,Federal Way,WA 98003,USA,3.0,True,large house,mertebe
3048,442000.0,4.0,2.5,2520.0,7253,2.0,0.0,0.0,3.0,2520.0,0.0,1990.0,2009.0,4508 NE 26th Ct,Renton,WA 98059,USA,2.0,True,standard house,mertebe
3049,264000.0,3.0,1.75,1760.0,7482,1.0,0.0,0.0,4.0,1760.0,0.0,1966.0,0.0,2712 SW 322nd Pl,Federal Way,WA 98023,USA,1.5,True,small house,mertebe
3050,275000.0,2.0,1.0,1180.0,6552,1.0,0.0,0.0,4.0,1180.0,0.0,1949.0,1985.0,16341 Interlake Ave N,Shoreline,WA 98133,USA,1.0,False,small house,mertebe
3051,430000.0,2.0,1.5,950.0,4625,1.0,0.0,0.0,4.0,950.0,0.0,1949.0,1985.0,8520 Interlake Ave N,Seattle,WA 98103,USA,1.0,False,small house,mertebe
3052,550000.0,3.0,2.5,1900.0,3255,2.0,0.0,0.0,3.0,1900.0,0.0,1988.0,2000.0,268 145th Pl SE,Bellevue,WA 98007,USA,1.5,True,small house,mertebe
3053,775000.0,4.0,2.5,2300.0,6158,2.0,0.0,0.0,3.0,2300.0,0.0,1999.0,0.0,9009 27th Ave NE,Seattle,WA 98115,USA,2.0,True,standard house,mertebe
